ax,ay,az,gx,gy,gz
-1680.0,20852.0,15164.0,-2646.0,-1593.0,-8609.0
-2368.0,16556.0,10508.0,-16336.0,-10546.0,-26973.0
1496.0,6388.0,11916.0,-29673.0,-10596.0,-30535.0
4060.0,-6728.0,15488.0,-32631.0,-5487.0,-29442.0
-1100.0,-24128.0,19708.0,-18158.0,-2131.0,-13528.0
-1396.0,-21388.0,20472.0,-2497.0,3747.0,7002.0
-764.0,-14972.0,18752.0,16230.0,11141.0,19339.0
-996.0,-6656.0,14280.0,25700.0,6760.0,25677.0
-848.0,5316.0,12180.0,20532.0,2625.0,29579.0
-1368.0,14484.0,12440.0,16688.0,-3449.0,20886.0
-1920.0,18512.0,14520.0,7521.0,-3194.0,3285.0
-400.0,22408.0,15288.0,-8128.0,1032.0,-12798.0
-1320.0,13384.0,10648.0,-21773.0,-9755.0,-30074.0
2576.0,3808.0,10228.0,-31247.0,-11654.0,-32768.0
3456.0,-14404.0,17252.0,-32768.0,-131.0,-20241.0
-3136.0,-27508.0,19012.0,-6965.0,3092.0,-9120.0
-2852.0,-21356.0,18028.0,6571.0,6025.0,13152.0
-376.0,-15968.0,19184.0,18946.0,11968.0,26777.0
0.0,-4936.0,11592.0,28951.0,3162.0,30887.0
-1460.0,5248.0,8364.0,23176.0,-739.0,32767.0
1248.0,19684.0,13976.0,21586.0,-359.0,19005.0
-264.0,23516.0,13636.0,2013.0,1379.0,2065.0
-1128.0,24624.0,11908.0,-7884.0,-3690.0,-19261.0
468.0,14040.0,8616.0,-25088.0,-11195.0,-32768.0
4760.0,2364.0,13012.0,-31875.0,-8960.0,-32768.0
7748.0,-11828.0,14472.0,-32768.0,-11972.0,-32768.0
-2080.0,-32768.0,18496.0,-19312.0,-6227.0,-14172.0
-2156.0,-27088.0,18412.0,5968.0,13143.0,14111.0
204.0,-15108.0,17632.0,17659.0,7595.0,28978.0
1640.0,-7128.0,12044.0,28162.0,5367.0,32767.0
760.0,5412.0,10112.0,21214.0,-572.0,32767.0
1532.0,13612.0,13532.0,18021.0,-3337.0,28148.0
-276.0,24288.0,14368.0,4912.0,1704.0,6623.0
372.0,25896.0,14392.0,-7898.0,-1670.0,-18149.0
808.0,14824.0,9712.0,-24121.0,-8505.0,-32768.0
5988.0,-2000.0,14868.0,-32768.0,-7984.0,-32768.0
400.0,-12148.0,13020.0,-27016.0,-4043.0,-31945.0
1444.0,-23428.0,20528.0,-18011.0,-6309.0,-12898.0
-2216.0,-25884.0,20944.0,5693.0,6821.0,10693.0
-332.0,-15308.0,18112.0,16772.0,16271.0,27361.0
-1256.0,-4408.0,11732.0,24813.0,2903.0,32186.0
-540.0,3704.0,11816.0,18210.0,820.0,32767.0
776.0,14056.0,15648.0,16670.0,-5442.0,22694.0
-544.0,23128.0,15204.0,4765.0,830.0,3108.0
-308.0,24200.0,12760.0,-15347.0,-1017.0,-23151.0
-1672.0,9308.0,8304.0,-19964.0,-13275.0,-32768.0
7732.0,-2284.0,16336.0,-32081.0,-15683.0,-32768.0
2364.0,-17524.0,16596.0,-27468.0,6.0,-26007.0
-2044.0,-31520.0,22180.0,-14355.0,1650.0,4510.0
-1688.0,-19112.0,17228.0,15716.0,11059.0,19117.0
-788.0,-10132.0,16240.0,19691.0,6615.0,28733.0
240.0,-2556.0,11260.0,20728.0,2485.0,32767.0
2548.0,9960.0,12364.0,19290.0,-3539.0,32767.0
380.0,24244.0,15272.0,9180.0,3873.0,11308.0
-1516.0,21828.0,13908.0,-3950.0,-606.0,-6846.0
-1308.0,21004.0,10916.0,-14966.0,-6044.0,-31629.0
560.0,7672.0,8040.0,-24409.0,-13942.0,-32768.0
9388.0,-8456.0,19480.0,-30897.0,-14647.0,-32768.0
-768.0,-27524.0,20124.0,-19808.0,-314.0,-15182.0
-4536.0,-25656.0,18924.0,-281.0,11656.0,10468.0
-1840.0,-14948.0,18504.0,15909.0,8107.0,24218.0
-1512.0,-5784.0,13192.0,21515.0,3936.0,31740.0
-428.0,5836.0,11360.0,17453.0,-3346.0,32015.0
-688.0,18200.0,15416.0,13253.0,-1480.0,16315.0
-1424.0,24388.0,15872.0,1408.0,-298.0,-11071.0
-1896.0,15464.0,11720.0,-17981.0,-10826.0,-26351.0
2036.0,8204.0,9692.0,-25618.0,-9172.0,-32768.0
8480.0,-11300.0,21048.0,-32768.0,-7614.0,-24124.0
-2412.0,-26896.0,18560.0,-8015.0,-5130.0,-19598.0
-3180.0,-24896.0,18436.0,2314.0,18526.0,17871.0
