ax,ay,az,gx,gy,gz
6684.0,-3016.0,21496.0,-638.0,9090.0,874.0
9488.0,-4436.0,23596.0,5544.0,12787.0,11516.0
10744.0,-1296.0,24888.0,3155.0,30623.0,11839.0
-992.0,-2796.0,18472.0,6410.0,32767.0,11558.0
-940.0,-592.0,18664.0,-1689.0,32767.0,14980.0
-5824.0,744.0,17464.0,4798.0,32767.0,2280.0
-11412.0,760.0,12468.0,-1265.0,27951.0,-5032.0
-13160.0,-692.0,6800.0,2263.0,-1768.0,-3974.0
-13268.0,-2120.0,3052.0,2593.0,-31634.0,-828.0
1292.0,1356.0,1760.0,-2687.0,-32768.0,-3398.0
21284.0,2632.0,13248.0,-9323.0,-32768.0,-13651.0
29024.0,-4632.0,16612.0,-22949.0,-32768.0,-15175.0
18836.0,-5244.0,12240.0,-7188.0,-23144.0,-4974.0
19836.0,-2812.0,11120.0,-2364.0,-3120.0,-5370.0
12224.0,-792.0,7496.0,728.0,-4993.0,2872.0
20484.0,328.0,16668.0,3912.0,12869.0,45.0
13400.0,-1312.0,18064.0,1617.0,16744.0,3159.0
10848.0,-3088.0,21764.0,6099.0,32767.0,16762.0
9748.0,-2336.0,23740.0,3553.0,32767.0,17047.0
1320.0,-3884.0,19476.0,12655.0,18096.0,3874.0
-1432.0,-1304.0,20200.0,2491.0,32767.0,13018.0
-2452.0,-920.0,22600.0,7105.0,29438.0,6215.0
-7396.0,3160.0,13000.0,2881.0,19389.0,-4165.0
-8516.0,1812.0,11920.0,-112.0,5411.0,-7232.0
-9668.0,-1912.0,9112.0,-1471.0,-18223.0,-6731.0
-176.0,-2328.0,3956.0,-5505.0,-32768.0,2199.0
20300.0,-2676.0,23696.0,-5978.0,-32768.0,-779.0
22652.0,-556.0,4880.0,-27972.0,-32768.0,-2612.0
23320.0,-9124.0,15380.0,-12057.0,-18938.0,-9174.0
18172.0,-2908.0,11264.0,-4135.0,-8726.0,-9534.0
13132.0,-2896.0,10572.0,-608.0,-4556.0,-11668.0
13988.0,336.0,12508.0,1648.0,-6564.0,-661.0
17208.0,-608.0,19364.0,6819.0,13016.0,-2266.0
12792.0,1336.0,14852.0,1806.0,29843.0,4687.0
14836.0,-3048.0,23872.0,-3398.0,32767.0,5909.0
4352.0,-4804.0,18452.0,137.0,32767.0,6035.0
-1952.0,-4228.0,18812.0,471.0,32767.0,5127.0
-7180.0,-3332.0,17040.0,2040.0,32767.0,8134.0
-11668.0,-2480.0,9532.0,9400.0,28146.0,-2769.0
-9244.0,440.0,11312.0,-800.0,-194.0,-1705.0
-7936.0,-728.0,15460.0,4770.0,1781.0,1079.0
-15016.0,-1944.0,-4588.0,942.0,-32768.0,157.0
11900.0,2316.0,3628.0,-5873.0,-32768.0,25.0
23828.0,-4880.0,22988.0,-19023.0,-32768.0,-5742.0
23236.0,-3896.0,9044.0,-17423.0,-32768.0,-6345.0
21676.0,-6632.0,17416.0,-7890.0,-16480.0,-7748.0
15000.0,-3000.0,9804.0,-2354.0,2616.0,-4101.0
14608.0,-1384.0,15720.0,1934.0,13835.0,1790.0
12444.0,-1880.0,19872.0,5711.0,32767.0,13015.0
7028.0,-3504.0,22732.0,3193.0,32767.0,22762.0
-1248.0,-5288.0,21588.0,8906.0,32767.0,26510.0
-6324.0,1492.0,16324.0,10998.0,32767.0,21964.0
-12404.0,3032.0,16660.0,727.0,32767.0,8953.0
-14608.0,2024.0,12816.0,4934.0,19521.0,-896.0
-11068.0,4832.0,8724.0,4280.0,5763.0,-8273.0
-12488.0,-976.0,6032.0,1704.0,-954.0,-13704.0
-14796.0,-3872.0,-2556.0,-2339.0,-32768.0,-6743.0
-1112.0,-1716.0,2596.0,-3308.0,-32768.0,-3489.0
17592.0,-2952.0,15832.0,-5568.0,-32768.0,-11721.0
20944.0,1868.0,10444.0,-1962.0,-32768.0,-6520.0
27212.0,-3836.0,14652.0,-21082.0,-32566.0,-8990.0
15544.0,-6996.0,11932.0,3214.0,-13788.0,-5515.0
18672.0,1084.0,14092.0,2044.0,-3720.0,-3006.0
13152.0,-316.0,18004.0,8140.0,30920.0,-1336.0
10000.0,-1036.0,24012.0,-4093.0,32767.0,11857.0
6060.0,-2476.0,25140.0,-146.0,32767.0,5723.0
-4376.0,-1956.0,17908.0,-4357.0,13632.0,-1733.0
-1720.0,-2792.0,19468.0,-13152.0,8264.0,-3803.0
-3436.0,-5252.0,14116.0,-10277.0,-4636.0,-12420.0
5728.0,-1640.0,15224.0,-19311.0,-8886.0,-7052.0
9516.0,-3688.0,19572.0,-11115.0,6321.0,-17654.0
5456.0,-5484.0,14044.0,-12649.0,4832.0,-20058.0
6260.0,-6552.0,15488.0,-13567.0,6972.0,-18528.0
6276.0,-8816.0,14752.0,-9876.0,-874.0,-15297.0
7164.0,-9892.0,15444.0,-12097.0,394.0,-9242.0
8520.0,-9752.0,13208.0,-7010.0,559.0,-7289.0
6728.0,-13228.0,11940.0,-5041.0,-3692.0,-5499.0
10804.0,-12960.0,11620.0,-2303.0,1477.0,211.0
5692.0,-16380.0,14448.0,6627.0,220.0,3443.0
4592.0,-11364.0,11648.0,17612.0,-6851.0,9646.0
7352.0,-9308.0,13828.0,11059.0,-3882.0,12993.0
9560.0,-8828.0,19028.0,25029.0,-4874.0,23815.0
12060.0,-644.0,9356.0,22530.0,12667.0,11974.0
2364.0,-3072.0,14148.0,14226.0,-7425.0,12326.0
13068.0,2620.0,12468.0,8193.0,-32768.0,9585.0
16144.0,5492.0,10388.0,-9003.0,-16489.0,-8029.0
8888.0,-4680.0,21504.0,1120.0,-26466.0,-14754.0
13176.0,1840.0,15072.0,-5709.0,-6525.0,2888.0
14780.0,-6288.0,24588.0,2586.0,12145.0,-2866.0
12584.0,-2332.0,23280.0,11903.0,32767.0,10297.0
7212.0,-4672.0,22084.0,4623.0,32767.0,17571.0
-1648.0,-1192.0,18904.0,9111.0,31887.0,9581.0
-7108.0,1024.0,16012.0,9318.0,15299.0,-2209.0
-7508.0,860.0,12824.0,-540.0,4946.0,-190.0
-8912.0,-1380.0,5452.0,-1262.0,-17280.0,-1224.0
6640.0,-108.0,4992.0,-17239.0,-32768.0,724.0
18900.0,-2640.0,15048.0,-10574.0,-32768.0,-8770.0
27828.0,-352.0,12276.0,-14813.0,-32768.0,-8598.0
20844.0,-1064.0,12676.0,-5471.0,-16790.0,-4572.0
18932.0,340.0,15408.0,1732.0,3093.0,-4594.0
14904.0,-372.0,20736.0,11282.0,15338.0,-1516.0
18656.0,3152.0,20348.0,13478.0,32767.0,8088.0
2820.0,1272.0,16732.0,8752.0,32767.0,12915.0
-4924.0,-288.0,22596.0,-1807.0,32767.0,9281.0
-6776.0,1580.0,16228.0,4179.0,25780.0,-4904.0
-8480.0,2916.0,11964.0,558.0,5093.0,-9957.0
-7892.0,-324.0,9016.0,-6898.0,-10406.0,-7506.0
-2032.0,-2356.0,7180.0,-9023.0,-32768.0,-5769.0
9804.0,-3624.0,9692.0,-12833.0,-32768.0,-5440.0
20064.0,-2536.0,7044.0,-16178.0,-32768.0,-6755.0
27632.0,-2972.0,13500.0,-14949.0,-19195.0,-9744.0
19616.0,364.0,11776.0,1638.0,-11049.0,-6292.0
19648.0,2224.0,13712.0,2867.0,2515.0,-3021.0
14960.0,-324.0,16012.0,16526.0,3780.0,-2612.0
13540.0,1552.0,22676.0,17404.0,32767.0,2398.0
5324.0,1968.0,25356.0,13052.0,17186.0,9073.0
8312.0,552.0,21928.0,6373.0,32767.0,20052.0
320.0,-836.0,22972.0,12347.0,32767.0,9106.0
-1420.0,5296.0,17964.0,1111.0,32767.0,-5617.0
-4920.0,3728.0,13784.0,1954.0,12436.0,-15386.0
-6620.0,1404.0,10332.0,-5735.0,5412.0,-11561.0
-11332.0,-2784.0,-3296.0,-11485.0,-32768.0,-9430.0
16740.0,-560.0,5916.0,-13764.0,-32768.0,-8708.0
20264.0,-11756.0,21032.0,-11980.0,-32768.0,-6357.0
23680.0,-4324.0,9672.0,-9399.0,-32768.0,-1339.0
27984.0,-2728.0,11140.0,-6485.0,-7635.0,-8520.0
23288.0,-1264.0,12476.0,1389.0,32767.0,-4773.0
14272.0,-336.0,15548.0,7536.0,32767.0,9484.0
12464.0,1084.0,18452.0,13109.0,32767.0,20705.0
-840.0,-1672.0,22508.0,4397.0,32767.0,32767.0
-88.0,5472.0,17280.0,12373.0,32767.0,19882.0
-11920.0,7472.0,9912.0,11329.0,32767.0,3299.0
-12328.0,7084.0,8376.0,7932.0,32767.0,1811.0
-7484.0,6344.0,-1988.0,3205.0,32767.0,-11501.0
-14040.0,120.0,-8612.0,-152.0,27476.0,-13796.0
-14444.0,-424.0,-9844.0,1707.0,5961.0,-10053.0
-17364.0,-2780.0,-11644.0,6900.0,-5911.0,-5275.0
-15724.0,-3112.0,-4628.0,3683.0,-27966.0,-3812.0
-13612.0,-3304.0,-2196.0,15212.0,-32768.0,169.0
-12572.0,260.0,-2500.0,2577.0,-32768.0,-3043.0
-10424.0,-3316.0,1656.0,5701.0,-32768.0,465.0
10300.0,2508.0,12680.0,-3033.0,-32768.0,-498.0
12332.0,2552.0,12528.0,278.0,-32768.0,-13616.0
20808.0,-100.0,13492.0,-18025.0,-32768.0,-3133.0
20656.0,-4988.0,12468.0,-12111.0,-32768.0,-15425.0
26860.0,-2204.0,8552.0,-9212.0,-29087.0,-6820.0
21452.0,-1528.0,6700.0,-3575.0,-3782.0,-5691.0
18500.0,1116.0,4984.0,114.0,-7438.0,-1444.0
18212.0,-3792.0,8104.0,5823.0,12314.0,82.0
17316.0,488.0,6416.0,7880.0,9872.0,517.0
15972.0,584.0,9232.0,7749.0,4859.0,-1218.0
19300.0,-64.0,10540.0,6459.0,-456.0,1082.0
17268.0,232.0,9720.0,11906.0,420.0,-394.0
19828.0,-2156.0,12952.0,26990.0,27851.0,8391.0
14684.0,4708.0,10144.0,24576.0,7945.0,9457.0
15448.0,2056.0,13700.0,30257.0,32767.0,11808.0
5700.0,3300.0,20860.0,23716.0,32767.0,10072.0
12916.0,12084.0,21896.0,11815.0,32767.0,7902.0
4944.0,6128.0,17052.0,16768.0,32767.0,-4343.0
528.0,6224.0,18528.0,24690.0,32767.0,-16875.0
-1516.0,8228.0,2608.0,16788.0,32767.0,-30124.0
-14112.0,2844.0,-8732.0,-6742.0,30704.0,-18631.0
-15884.0,4812.0,-6768.0,5315.0,8562.0,-11395.0
-16700.0,2388.0,-6808.0,2237.0,1366.0,-10483.0
-15676.0,2808.0,-8452.0,3036.0,-6601.0,-3976.0
-12232.0,2968.0,-6732.0,5127.0,-30129.0,-8747.0
-17748.0,-3704.0,-4500.0,-3135.0,-32768.0,-5468.0
-10392.0,-956.0,-4784.0,-2786.0,-32768.0,2168.0
2244.0,-716.0,7620.0,-7592.0,-32768.0,2533.0
13696.0,-1104.0,11408.0,1781.0,-32768.0,-11533.0
21780.0,560.0,12592.0,-12215.0,-32768.0,-5385.0
22780.0,-3716.0,14708.0,-19774.0,-32768.0,-14540.0
20520.0,-2588.0,16704.0,-8245.0,-14205.0,-12556.0
17632.0,-516.0,15112.0,2906.0,11206.0,-9451.0
15404.0,-1336.0,21620.0,13552.0,21748.0,-2926.0
8732.0,5304.0,9736.0,3439.0,4517.0,7267.0
7988.0,1568.0,23796.0,9423.0,16750.0,8242.0
5228.0,504.0,25032.0,13010.0,26710.0,13244.0
3612.0,4640.0,25536.0,5666.0,32767.0,15567.0
-1368.0,5176.0,18284.0,10000.0,31333.0,10212.0
-4676.0,7368.0,17976.0,7053.0,29666.0,-3552.0
-7000.0,8060.0,12100.0,290.0,20720.0,-11346.0
-11632.0,1844.0,11000.0,624.0,5862.0,-11555.0
-9468.0,1408.0,12528.0,4368.0,-5670.0,-7669.0
-8904.0,1588.0,11284.0,-4430.0,-21684.0,-1938.0
-6604.0,1264.0,13788.0,-4251.0,-21754.0,1172.0
-1228.0,1804.0,10664.0,-10517.0,-32768.0,-1255.0
7040.0,396.0,17772.0,-6825.0,-27065.0,-1013.0
10832.0,-2324.0,15444.0,-11538.0,-20581.0,-2584.0
18860.0,-2044.0,18276.0,-11924.0,-19904.0,-6218.0
15712.0,-2084.0,16800.0,-9421.0,-11104.0,-4784.0
17044.0,-1320.0,16200.0,-5206.0,-13795.0,-7865.0
13960.0,-3828.0,18024.0,1664.0,-3991.0,-5662.0
12344.0,-1988.0,17456.0,1859.0,9769.0,648.0
8920.0,3652.0,17028.0,9192.0,10597.0,4548.0
6292.0,2344.0,22716.0,8411.0,22656.0,11899.0
3256.0,3112.0,26440.0,18436.0,26894.0,15828.0
1216.0,7040.0,22056.0,276.0,27772.0,8344.0
-6592.0,2716.0,20740.0,7821.0,32767.0,6887.0
-3964.0,6588.0,18480.0,2067.0,2987.0,-2811.0
-4780.0,4656.0,13660.0,-6649.0,5761.0,-11355.0
-2452.0,1660.0,18420.0,1497.0,-2843.0,-9534.0
-2144.0,2320.0,13716.0,-1466.0,-2771.0,-9044.0
-3168.0,136.0,13576.0,-5323.0,-14698.0,-9405.0
-3352.0,-2768.0,12772.0,-7316.0,-22528.0,-267.0
6672.0,364.0,16840.0,-6808.0,-19997.0,98.0
5748.0,-3800.0,11324.0,-8133.0,-27801.0,-960.0
16836.0,-3632.0,18540.0,-12692.0,-13406.0,-3375.0
17100.0,-3924.0,17052.0,-6352.0,-13083.0,-5850.0
15624.0,-4228.0,16392.0,-7234.0,-1053.0,-6197.0
11716.0,-4768.0,16104.0,1042.0,-4181.0,-4960.0
10564.0,-4828.0,19960.0,3236.0,11569.0,780.0
6896.0,2444.0,15792.0,6099.0,9309.0,5849.0
8176.0,-1608.0,23308.0,7989.0,6419.0,6755.0
7432.0,1860.0,22892.0,6607.0,11646.0,8328.0
5780.0,3620.0,25492.0,13634.0,31976.0,11390.0
-1596.0,5360.0,19764.0,4074.0,32767.0,7930.0
-6896.0,4996.0,15164.0,2703.0,32767.0,790.0
-12592.0,3120.0,9740.0,-2450.0,-2549.0,-7785.0
-7264.0,2544.0,16840.0,-3690.0,-1584.0,-5673.0
-9484.0,1268.0,11048.0,4640.0,-11950.0,-10908.0
-3288.0,-852.0,16600.0,-10594.0,-15048.0,-6814.0
-256.0,-508.0,10780.0,-3370.0,-27326.0,-7659.0
4832.0,-4096.0,14148.0,-15440.0,-23455.0,-1568.0
11576.0,-1668.0,10792.0,-7830.0,-32768.0,-4028.0
20168.0,-7968.0,20276.0,-14585.0,-30104.0,-8677.0
15840.0,-7132.0,13200.0,-11569.0,-13076.0,-2949.0
19428.0,-7996.0,21044.0,6105.0,-1618.0,-36.0
13828.0,-616.0,10288.0,1059.0,956.0,-1673.0
14556.0,-780.0,16580.0,4669.0,9714.0,1003.0
10180.0,964.0,15456.0,9433.0,13996.0,3640.0
9136.0,-2184.0,22816.0,15430.0,31711.0,8202.0
5272.0,1860.0,23024.0,4519.0,13253.0,16554.0
2064.0,4288.0,16740.0,4461.0,32767.0,9229.0
-6856.0,1116.0,24292.0,4089.0,28142.0,2966.0
-6684.0,1540.0,16168.0,-1044.0,21900.0,-3588.0
-5756.0,1748.0,16592.0,-1922.0,4989.0,99.0
-1760.0,1972.0,15496.0,2127.0,2479.0,-4482.0
-4928.0,-720.0,12264.0,-8020.0,-757.0,-5803.0
-2880.0,-1764.0,8684.0,-5368.0,-18738.0,-6425.0
2776.0,-3224.0,12800.0,-20685.0,-14783.0,-4599.0
9644.0,-3836.0,10832.0,-16061.0,-32768.0,-8695.0
11412.0,-14228.0,23892.0,-11098.0,-20065.0,-15890.0
13056.0,-9576.0,15116.0,-13013.0,-25579.0,-5499.0
13516.0,-7444.0,17116.0,2095.0,-3493.0,-7036.0
9892.0,-7400.0,19372.0,9193.0,7764.0,-3268.0
8940.0,-1584.0,19056.0,7133.0,14563.0,4445.0
5208.0,-2264.0,17972.0,9157.0,1241.0,6348.0
4284.0,-3380.0,23700.0,24692.0,26803.0,7237.0
2236.0,1300.0,25924.0,7335.0,24346.0,11023.0
-224.0,4000.0,19332.0,3864.0,21916.0,3138.0
-6676.0,1680.0,21100.0,-2556.0,21749.0,4518.0
-4800.0,3156.0,16468.0,273.0,31565.0,-69.0
-8680.0,1420.0,11288.0,-8474.0,17168.0,-829.0
-8596.0,1528.0,9128.0,-689.0,1947.0,-7342.0
-11464.0,-2572.0,5996.0,-516.0,-16198.0,-8277.0
-5024.0,-2924.0,11796.0,-12388.0,-14253.0,-4961.0
-2084.0,-3904.0,9860.0,-7861.0,-28414.0,-2967.0
6280.0,-6212.0,16196.0,-13340.0,-24190.0,-4538.0
8452.0,-9404.0,16720.0,-8750.0,-24120.0,-4114.0
14092.0,-8696.0,27604.0,-3174.0,-7906.0,-5325.0
8356.0,-5660.0,19852.0,7399.0,-1705.0,-3535.0
7120.0,-3872.0,21440.0,9586.0,6163.0,921.0
1780.0,-3564.0,21300.0,8274.0,11801.0,5033.0
-1228.0,-2268.0,23764.0,12040.0,19103.0,11530.0
-1428.0,2052.0,25552.0,8849.0,15372.0,13078.0
-5796.0,6424.0,16744.0,7001.0,19908.0,2286.0
-6472.0,4708.0,20520.0,9056.0,17928.0,-3395.0
-10084.0,4464.0,13180.0,-132.0,11811.0,-9924.0
-10452.0,3616.0,7704.0,-6500.0,-1657.0,-13533.0
-8872.0,-1048.0,11716.0,-7261.0,-15863.0,-19823.0
-15068.0,-8072.0,10648.0,-6048.0,-9911.0,-164.0
-1696.0,-1416.0,13124.0,-5924.0,-10432.0,-375.0
-2832.0,-4104.0,11724.0,-1761.0,-14043.0,68.0
5496.0,-1780.0,13748.0,-941.0,-17286.0,107.0
3740.0,-5292.0,14392.0,-9386.0,-17823.0,-1076.0
8404.0,-6400.0,18728.0,-7637.0,-16395.0,1507.0
9028.0,-6308.0,17396.0,-8634.0,-15873.0,-2105.0
12288.0,-4868.0,17868.0,-2559.0,-7047.0,-386.0
11480.0,-5532.0,21324.0,419.0,-7646.0,-3929.0
8064.0,-3612.0,18636.0,4976.0,-4193.0,-2848.0
9504.0,-2044.0,22236.0,5581.0,6461.0,-1688.0
5884.0,-2152.0,24284.0,7949.0,4666.0,-4512.0
5732.0,-888.0,20540.0,4914.0,2310.0,-2510.0
5864.0,-620.0,23704.0,3463.0,6742.0,-4727.0
732.0,1172.0,17644.0,4923.0,13536.0,-3352.0
-864.0,148.0,20660.0,-1734.0,29393.0,1701.0
-5512.0,-740.0,14540.0,-5563.0,22929.0,1873.0
-4484.0,-1292.0,16628.0,-3631.0,8757.0,3858.0
-3864.0,-1456.0,19016.0,-2964.0,11694.0,2351.0
-4636.0,-1524.0,13588.0,-1665.0,365.0,3102.0
-2744.0,-688.0,12980.0,-6599.0,-2731.0,-3824.0
-1064.0,-2716.0,12988.0,-7764.0,-14657.0,-4117.0
2592.0,-5152.0,9076.0,-12272.0,-22227.0,-6908.0
11112.0,-7576.0,25436.0,-4654.0,-25146.0,-10086.0
12140.0,-6020.0,17432.0,-9629.0,-23219.0,-7888.0
11616.0,-6988.0,23788.0,-845.0,-3936.0,-8371.0
8572.0,-4360.0,22388.0,8465.0,-523.0,-547.0
12284.0,600.0,19104.0,12256.0,8307.0,1255.0
5032.0,-676.0,20060.0,5657.0,11728.0,999.0
2808.0,-1724.0,22392.0,7410.0,14033.0,2317.0
-80.0,1800.0,21848.0,-2123.0,31026.0,11141.0
-5184.0,1624.0,17300.0,-1453.0,32629.0,6582.0
-10172.0,-1652.0,20708.0,-4813.0,18779.0,5196.0
-7688.0,1292.0,13172.0,1310.0,19924.0,1652.0
-9008.0,1144.0,11328.0,1188.0,1702.0,-1127.0
-9264.0,-1036.0,17008.0,1406.0,6549.0,-107.0
-8916.0,1248.0,5760.0,-1516.0,-10888.0,-1793.0
-4504.0,-1380.0,14772.0,-7406.0,-13965.0,-1105.0
632.0,84.0,6804.0,-18114.0,-20349.0,-4970.0
3112.0,-6432.0,17148.0,-12218.0,-27038.0,-7186.0
8188.0,-8424.0,18416.0,-12221.0,-30025.0,-10601.0
12152.0,-8800.0,18176.0,-9479.0,-29236.0,-11032.0
14176.0,-6504.0,17164.0,-7024.0,-19218.0,-13746.0
14596.0,-6840.0,20872.0,2120.0,-5152.0,-11660.0
12892.0,-4596.0,18824.0,3416.0,8982.0,-5404.0
8852.0,-3228.0,21464.0,6795.0,11664.0,-2765.0
4540.0,-1632.0,18360.0,11286.0,14451.0,4991.0
5260.0,468.0,23700.0,4873.0,32767.0,11646.0
-5296.0,-2100.0,24092.0,3778.0,19500.0,10783.0
8.0,3388.0,18340.0,-1820.0,32767.0,9114.0
-11652.0,-720.0,16352.0,-153.0,17894.0,2077.0
-7968.0,860.0,12784.0,-2217.0,13989.0,2567.0
-9780.0,-540.0,10612.0,-56.0,5714.0,-2802.0
-9548.0,-2096.0,7696.0,-8337.0,-6917.0,-373.0
-4952.0,-3568.0,14416.0,-5700.0,-13065.0,-3346.0
-2892.0,-4084.0,8344.0,-12550.0,-22307.0,-507.0
6472.0,-5372.0,13316.0,-10939.0,-26201.0,-9741.0
12860.0,-10424.0,26856.0,-11434.0,-32768.0,-15044.0
15972.0,-4360.0,15892.0,-2768.0,-26061.0,-10339.0
15220.0,-5576.0,19160.0,-3814.0,-11785.0,-14772.0
8696.0,-7332.0,20332.0,-70.0,-4528.0,-10272.0
8700.0,-4704.0,24160.0,8828.0,9546.0,2871.0
8024.0,-876.0,21904.0,15576.0,24664.0,10290.0
4032.0,132.0,25740.0,5334.0,22635.0,9931.0
1760.0,1024.0,21328.0,6332.0,32767.0,7933.0
-7332.0,-132.0,19980.0,765.0,29464.0,4864.0
-10816.0,16.0,12380.0,-2795.0,18841.0,2904.0
-7844.0,656.0,15128.0,821.0,12717.0,-9.0
-12296.0,-2136.0,8308.0,-1729.0,1121.0,-1382.0
-8032.0,-1208.0,7656.0,-4841.0,-8607.0,-2284.0
-5300.0,-3420.0,12584.0,-2829.0,-15236.0,465.0
-176.0,-1692.0,9520.0,-12378.0,-23682.0,-1603.0
4752.0,-5184.0,11544.0,-10433.0,-32768.0,-7679.0
12356.0,-5780.0,17312.0,-12865.0,-30804.0,-11087.0
13744.0,-11288.0,24396.0,-6599.0,-20658.0,-14701.0
14924.0,-5916.0,18624.0,-4043.0,-9252.0,-6134.0
13012.0,-6700.0,19604.0,4817.0,4036.0,-8864.0
8532.0,-2020.0,18448.0,7131.0,8528.0,-25.0
8056.0,1352.0,16712.0,4382.0,6140.0,-1055.0
6452.0,-2404.0,26792.0,7318.0,18091.0,3088.0
1636.0,-848.0,21716.0,5717.0,22585.0,9648.0
-492.0,1032.0,24552.0,781.0,32767.0,12197.0
-6580.0,-436.0,19648.0,1317.0,31096.0,5978.0
-7176.0,972.0,11352.0,1767.0,22503.0,6745.0
-9384.0,512.0,14400.0,4940.0,11133.0,151.0
-8332.0,760.0,10204.0,-557.0,3517.0,-1362.0
-9648.0,-1532.0,11864.0,-856.0,-7629.0,-4079.0
-7320.0,-884.0,10716.0,-4236.0,-15965.0,2422.0
-3144.0,364.0,12544.0,-3714.0,-15958.0,-2925.0
-1692.0,-3260.0,11288.0,-15714.0,-18398.0,337.0
9264.0,432.0,14652.0,-8783.0,-32768.0,-6066.0
10020.0,-10368.0,26520.0,-12771.0,-30045.0,-9369.0
14064.0,-4512.0,16944.0,-10675.0,-14514.0,-8566.0
9960.0,-5644.0,18616.0,-4885.0,-18316.0,-12372.0
8244.0,-6396.0,18860.0,-6820.0,-5652.0,-7508.0
12244.0,-3556.0,17308.0,1742.0,7846.0,-3277.0
10844.0,-1216.0,13200.0,-3891.0,2019.0,-4833.0
9052.0,-4936.0,20152.0,-37.0,-2738.0,-4440.0
7548.0,-3464.0,18532.0,5875.0,7509.0,1550.0
7608.0,-2580.0,24600.0,15556.0,19859.0,8037.0
8248.0,-268.0,18508.0,10926.0,24122.0,12499.0
4308.0,-200.0,18472.0,11044.0,32767.0,16323.0
-8424.0,372.0,14800.0,8299.0,32767.0,13801.0
-9932.0,5332.0,12992.0,-1524.0,22659.0,8922.0
-11520.0,2820.0,13400.0,7453.0,19707.0,2298.0
-12036.0,4948.0,11588.0,-1207.0,14018.0,-1904.0
-13180.0,1308.0,13116.0,24.0,144.0,-2302.0
-11348.0,3496.0,8016.0,-3872.0,-5040.0,-4063.0
-11932.0,-172.0,8364.0,-2147.0,-9660.0,-938.0
-5296.0,2916.0,7236.0,-16040.0,-17337.0,-4184.0
-2320.0,-2212.0,3308.0,-22281.0,-32768.0,-5589.0
13812.0,-4820.0,20320.0,-18538.0,-32768.0,-19389.0
10028.0,-10032.0,21564.0,-9979.0,-32768.0,-16456.0
17228.0,-6264.0,22020.0,-12622.0,-20125.0,-16097.0
13104.0,-5036.0,18856.0,-3792.0,-11735.0,-16416.0
9676.0,-6148.0,25876.0,4893.0,6337.0,-8763.0
8168.0,-2052.0,18080.0,8429.0,12322.0,-3017.0
4004.0,-2836.0,22808.0,11645.0,13642.0,4910.0
1808.0,-1080.0,22236.0,4707.0,22650.0,13679.0
1636.0,-1716.0,24276.0,9122.0,32767.0,21829.0
-6308.0,-88.0,19728.0,9914.0,32767.0,15003.0
-12040.0,-904.0,16756.0,8727.0,12917.0,10689.0
-8036.0,6196.0,12632.0,5801.0,13856.0,3117.0
-8524.0,6172.0,13064.0,2155.0,14273.0,-1703.0
-11932.0,3296.0,8356.0,884.0,-2608.0,-6262.0
-8764.0,4392.0,3652.0,-10254.0,-14898.0,-6849.0
-5064.0,-408.0,7088.0,-14825.0,-30433.0,-12539.0
-980.0,-6560.0,10676.0,-27394.0,-6548.0,-1548.0
6752.0,-4544.0,15176.0,-5185.0,-29268.0,-10946.0
5440.0,-11764.0,22324.0,-7049.0,-32768.0,-2283.0
15104.0,-3108.0,19040.0,-3482.0,-15593.0,-9693.0
7748.0,-8136.0,23832.0,-766.0,-9413.0,-11355.0
8280.0,-2624.0,18868.0,-5380.0,-42.0,-7141.0
9072.0,-3636.0,21912.0,-351.0,-3749.0,-12127.0
4544.0,-2772.0,22780.0,8835.0,1896.0,-6168.0
4108.0,-1532.0,23972.0,8659.0,12062.0,5335.0
716.0,-1860.0,24208.0,11256.0,24589.0,11776.0
-552.0,788.0,22368.0,4302.0,32767.0,15832.0
-3188.0,668.0,19452.0,460.0,30082.0,12846.0
-6488.0,1164.0,16576.0,4758.0,29545.0,5801.0
-8828.0,3360.0,12884.0,5998.0,11733.0,2065.0
-9396.0,3912.0,11920.0,1284.0,2418.0,-288.0
-9128.0,2152.0,11804.0,-2979.0,1010.0,-4408.0
-8380.0,628.0,9508.0,-7292.0,-6063.0,-2824.0
-5740.0,-900.0,7476.0,-16309.0,-17747.0,-4103.0
-236.0,-3412.0,10948.0,-20190.0,-26345.0,-8407.0
8264.0,-9812.0,24240.0,-16851.0,-31308.0,-8796.0
10968.0,-6420.0,19756.0,-8940.0,-20357.0,-4280.0
9796.0,-6248.0,23408.0,-4488.0,-12556.0,-9156.0
7280.0,-5752.0,19176.0,2292.0,-5316.0,-3624.0
8696.0,-2144.0,22796.0,1814.0,-2002.0,-7051.0
2508.0,-1664.0,22208.0,4028.0,8534.0,-3655.0
1000.0,-2972.0,23904.0,6905.0,12318.0,2887.0
48.0,-1436.0,23648.0,6213.0,23642.0,2162.0
-2396.0,-2728.0,23172.0,3486.0,24023.0,1321.0
-7040.0,-3512.0,20492.0,2826.0,27558.0,6213.0
-8388.0,-884.0,14980.0,7437.0,23148.0,6193.0
-8580.0,976.0,12892.0,2527.0,23034.0,7722.0
-9336.0,2580.0,6384.0,1638.0,17859.0,3911.0
-10844.0,1388.0,4408.0,-2634.0,-352.0,302.0
-8640.0,1840.0,3928.0,-8915.0,-11090.0,-1017.0
-6820.0,-2184.0,1104.0,-21966.0,-32768.0,-4458.0
6196.0,-4832.0,8008.0,-21428.0,-32768.0,-12450.0
