ax,ay,az,gx,gy,gz
18440.0,516.0,29628.0,-2799.0,820.0,1862.0
13008.0,416.0,25072.0,-4786.0,12961.0,-7466.0
4556.0,-2388.0,17844.0,-4925.0,14080.0,-9012.0
-2860.0,-1068.0,15516.0,-5326.0,15521.0,-5032.0
-10152.0,-4372.0,10792.0,-10208.0,13095.0,-1868.0
-15836.0,-7412.0,10092.0,-2443.0,2880.0,-1416.0
-16632.0,-7640.0,11908.0,-852.0,-23.0,2378.0
-14612.0,-5720.0,13660.0,987.0,-1565.0,3743.0
-11584.0,-3776.0,15584.0,6404.0,-5655.0,1925.0
-8864.0,-1984.0,13036.0,4825.0,-12831.0,4401.0
-3712.0,-716.0,15496.0,254.0,-14104.0,5534.0
5972.0,240.0,18356.0,-1837.0,-14783.0,3426.0
10120.0,-676.0,21852.0,-2490.0,-9392.0,5637.0
17200.0,-588.0,30260.0,-2351.0,1111.0,-3223.0
6040.0,-2152.0,19152.0,-8785.0,8692.0,-6210.0
4012.0,-2628.0,20676.0,-5921.0,17004.0,-4286.0
-4248.0,-3336.0,16088.0,-6382.0,14146.0,-975.0
-8476.0,-4380.0,13708.0,-2663.0,14415.0,-663.0
-15068.0,-6296.0,11456.0,-2621.0,2360.0,-506.0
-15616.0,-6492.0,13836.0,2960.0,-439.0,280.0
-14444.0,-4568.0,13244.0,678.0,-2617.0,4176.0
-11848.0,-3992.0,15880.0,7910.0,-9162.0,2534.0
-6748.0,1296.0,16824.0,6014.0,-16294.0,2445.0
-4592.0,-312.0,14108.0,6734.0,-15114.0,1111.0
6588.0,1256.0,22212.0,2743.0,-6675.0,1644.0
9936.0,2008.0,20404.0,-8579.0,-5041.0,7477.0
12544.0,960.0,22556.0,1493.0,-3454.0,-8752.0
10400.0,-556.0,22044.0,-5522.0,5184.0,-5921.0
7832.0,-1496.0,21596.0,-3633.0,10681.0,-6826.0
-1136.0,-3124.0,17812.0,-3911.0,11909.0,-1688.0
-9508.0,-2772.0,14636.0,-4923.0,8470.0,1890.0
-12788.0,-3636.0,15416.0,239.0,2478.0,1200.0
-12988.0,-1852.0,15972.0,-1216.0,2561.0,4526.0
-13500.0,-1808.0,13540.0,1847.0,-44.0,371.0
-10412.0,-1748.0,16412.0,-553.0,-2823.0,759.0
-10000.0,-248.0,12512.0,8270.0,-12843.0,-3632.0
592.0,528.0,18884.0,3713.0,-14389.0,-1259.0
5088.0,1336.0,18172.0,-5498.0,-8616.0,4585.0
11244.0,-128.0,22292.0,274.0,-6055.0,-465.0
15064.0,272.0,25072.0,-3816.0,2026.0,-576.0
9648.0,-1344.0,21688.0,-3163.0,9019.0,-4507.0
3800.0,-592.0,17016.0,-4651.0,13683.0,-2016.0
-740.0,364.0,17380.0,-3727.0,13403.0,2188.0
-10720.0,-1652.0,13040.0,-4731.0,8396.0,3225.0
-13668.0,-1468.0,14148.0,-4983.0,4443.0,2947.0
-16472.0,-4872.0,15412.0,-1658.0,785.0,2479.0
-14516.0,-2904.0,14196.0,-1021.0,21.0,2621.0
-10456.0,-1128.0,15520.0,3520.0,-5614.0,586.0
-6124.0,232.0,14916.0,4683.0,-12859.0,-900.0
-3148.0,-1244.0,15440.0,-4488.0,-9405.0,2407.0
3792.0,1888.0,15980.0,4132.0,-13254.0,-905.0
13852.0,-3320.0,28052.0,-4301.0,-3443.0,2607.0
14008.0,116.0,27288.0,-5106.0,6552.0,-3117.0
7888.0,-2864.0,23620.0,-763.0,11642.0,-4856.0
-372.0,-1396.0,15888.0,-3737.0,15094.0,-1732.0
-7620.0,-1392.0,13680.0,-3175.0,12579.0,409.0
-12816.0,-2284.0,11640.0,-1925.0,5198.0,-9.0
-15880.0,-3528.0,12512.0,-2183.0,1816.0,-49.0
-17576.0,-5032.0,11872.0,1814.0,-3423.0,-38.0
-12460.0,-2008.0,13888.0,-1046.0,-5339.0,3477.0
-7660.0,-128.0,14388.0,4655.0,-13522.0,3146.0
-2104.0,232.0,16372.0,-1278.0,-12017.0,5726.0
3520.0,684.0,18432.0,1757.0,-9038.0,836.0
9428.0,-892.0,23292.0,-3619.0,-3922.0,2312.0
13272.0,-96.0,26548.0,-1904.0,1325.0,-7117.0
8920.0,-448.0,23848.0,-46.0,10233.0,-11921.0
2180.0,-1972.0,20140.0,-1255.0,10265.0,-7177.0
-6404.0,-1204.0,14452.0,-2949.0,10963.0,-4182.0
-12232.0,-6120.0,13936.0,-4771.0,5156.0,-489.0
-15152.0,-5440.0,13024.0,-2560.0,1875.0,2559.0
-14860.0,-4192.0,14024.0,183.0,-1335.0,2744.0
-12304.0,-2260.0,14008.0,1785.0,-4248.0,3906.0
-7612.0,20.0,14256.0,3197.0,-11061.0,4028.0
-4380.0,452.0,13696.0,6224.0,-17113.0,198.0
5876.0,-656.0,21544.0,-3875.0,-7100.0,3815.0
14212.0,1448.0,27168.0,-4893.0,-1586.0,2615.0
13908.0,2836.0,26904.0,-2072.0,7607.0,-8339.0
6080.0,-1564.0,21244.0,-3474.0,11416.0,-9629.0
-3016.0,-1868.0,16472.0,-3942.0,15247.0,-6064.0
-9176.0,-4132.0,14296.0,-6868.0,12899.0,-2078.0
-15432.0,-5624.0,9916.0,-5074.0,5530.0,-24.0
-19172.0,-8684.0,9420.0,-204.0,391.0,2420.0
-12984.0,-3800.0,11208.0,1237.0,-5998.0,5881.0
-8468.0,-1088.0,12564.0,3440.0,-12181.0,3338.0
-2520.0,-2156.0,16892.0,4576.0,-16832.0,3303.0
4972.0,976.0,21056.0,-8180.0,-7170.0,8198.0
10336.0,1612.0,23816.0,499.0,-6664.0,-340.0
12140.0,1464.0,26928.0,-2877.0,3459.0,-5299.0
